Date,stocks_us,stocks_as,stocks_eu,bonds_us,bonds_as,bonds_eu,bbcoms
11/8/2004,1164.89,224.3875678,16228.56852,1366.78,110.6055,144.79169,151.1296
11/9/2004,1164.08,223.6229582,16294.08233,1366.77,110.7688,145.03317,149.589
11/10/2004,1162.91,225.8080835,16103.58766,1364.14,110.9234,145.07166,151.9703
11/11/2004,1173.48,225.2028323,16228.25281,#N/A,111.0518,145.44995,150.3709
11/12/2004,1184.17,228.1751316,16537.35316,1368.05,110.9294,145.74083,150.6085
11/15/2004,1183.82,230.4919848,16369.73122,1368.81,110.953,145.78839,151.5834
11/16/2004,1175.43,227.4066729,16390.90015,1368.03,111.046,145.92924,149.9211
11/17/2004,1181.94,228.7811001,16545.14172,1372.69,111.0474,145.77559,152.4963
11/18/2004,1183.55,228.1900393,16483.45253,1374.27,111.2499,145.51421,151.2362
11/19/2004,1170.34,228.240167,16437.23253,1368.7,111.2017,145.66565,153.0469
11/22/2004,1177.24,228.4026218,16333.28447,1371.32,111.3706,145.92072,152.0046
11/23/2004,1176.94,231.9329968,16626.36875,1370.62,#N/A,146.02997,152.942
11/24/2004,1181.76,231.6519117,16703.92425,1369.59,111.3604,146.10782,156.2232
11/25/2004,#N/A,230.5889506,16935.66927,#N/A,111.3741,146.35338,#N/A
11/26/2004,1182.65,229.9891223,17051.59613,1367.11,111.3548,146.37967,#N/A
11/29/2004,1178.57,232.599096,17071.3659,1361.56,111.2465,146.18437,154.7398
11/30/2004,1173.82,232.5634128,17153.74555,1360.85,111.2801,146.31743,153.406
12/1/2004,1191.37,234.3232314,17667.62845,1360.05,111.345,146.36444,149.8825
12/2/2004,1190.33,236.0111108,17534.25568,1358.52,111.5498,146.0145,145.2785
12/3/2004,1191.17,235.2389854,17847.42755,1367.21,111.454,146.57816,145.2207
12/6/2004,1190.25,236.1345268,17833.93846,1369.66,111.5314,146.99493,145.6761
12/7/2004,1177.08,235.7550401,17884.82299,1370.2,111.5676,147.17094,142.8308
12/8/2004,1182.81,232.2678065,17590.27585,1377.23,111.5825,147.36049,142.3915
12/9/2004,1189.24,231.6862318,17250.75832,1375.13,111.7405,147.58849,142.9295
12/10/2004,1188,229.9164405,17226.6205,1375.54,111.7765,147.64571,141.2706
12/13/2004,1198.68,229.6871441,17531.08167,1376.29,111.8729,147.79138,143.4944
12/14/2004,1203.38,232.284019,17511.5559,1377.87,111.9735,147.78841,143.9359
12/15/2004,1205.72,232.8647602,17853.41086,1381.76,111.8148,148.17772,146.8914
12/16/2004,1203.21,231.9357763,17675.57937,1374.65,111.8389,147.91521,145.9515
12/17/2004,1194.22,231.1536599,17734.84753,1373.2,111.7068,147.61214,149.5043
12/20/2004,1194.65,234.7903158,17948.50734,1373.72,111.7769,147.83873,148.6471
12/21/2004,1205.46,234.2666778,17559.13921,1375.89,111.9602,147.52606,148.622
12/22/2004,1209.57,233.6902695,17504.63419,1374.35,111.969,147.46564,146.9099
12/23/2004,1210.13,235.0810645,17643.44164,1373.52,#N/A,147.7589,147.1413
12/24/2004,#N/A,234.4078786,17712.58624,#N/A,111.9405,147.76768,#N/A
12/29/2004,1213.45,235.729103,17699.69561,1367.26,111.7697,146.99846,146.1957
12/30/2004,1213.55,234.1925406,17867.96327,1371,111.6317,147.20169,145.6045
12/31/2004,1211.92,235.5221909,17665.65089,1374.34,111.6497,147.21275,#N/A
1/4/2005,1188.05,231.7150468,17190.87659,1369.46,111.9163,147.41737,142.393
1/5/2005,1183.74,226.883949,17078.73983,1370.36,111.7873,147.45718,142.1799
1/6/2005,1187.89,225.6737097,16950.60992,1371.13,111.7893,147.7666,144.4881
1/7/2005,1186.19,223.576584,16901.94249,1370.37,111.8187,147.9191,144.2124
1/10/2005,1190.24,222.7177123,16986.88574,1371.25,#N/A,148.07669,144.5722
1/11/2005,1182.99,222.301964,17002.1182,1373.77,111.853,148.05138,145.282
1/12/2005,1187.7,223.3676979,17139.64789,1374.66,111.8658,148.06023,145.1574
1/13/2005,1177.45,223.5448282,17023.4375,1378.36,111.8562,148.36653,147.5727
1/14/2005,1184.52,222.0524546,16821.47693,1376.36,111.7337,148.41086,146.7939
1/17/2005,#N/A,224.0365874,16794.73537,#N/A,111.6758,148.57048,#N/A
1/18/2005,1195.98,223.6638505,16835.43764,1378.56,111.8685,148.63062,146.0757
1/19/2005,1184.63,224.887215,16876.22459,1379.18,111.9383,148.78377,146.5587
1/20/2005,1175.41,222.6898969,16798.31079,1381.12,112.0042,148.38173,146.0704
1/21/2005,1167.87,221.6610828,16958.66289,1383.04,111.9909,148.48125,146.9969
1/24/2005,1163.75,220.1037083,16960.74207,1384.5,111.9944,148.70496,147.8684
1/25/2005,1168.41,223.2980537,16825.26721,1380.34,112.1681,148.73904,148.3077
1/26/2005,1174.07,223.9780423,17207.34223,1379.84,112.0744,148.6131,148.174
1/27/2005,1174.55,224.0827133,17277.18898,1379.18,112.1696,148.43947,147.0154
1/28/2005,1171.36,224.3844081,17184.0987,1383.65,112.301,148.72925,145.7699
1/31/2005,1181.27,225.5488705,17197.71235,1384.37,112.1967,148.91046,146.8208
2/1/2005,1189.41,223.1912575,17380.8568,1384.25,112.3542,148.90784,145.5364
2/2/2005,1193.19,222.8163579,17441.44489,1384.1,112.4592,148.85266,144.6097
2/3/2005,1189.89,222.1454641,17348.38037,1383.06,112.4005,148.77095,143.5457
2/4/2005,1203.03,223.356381,17453.15438,1389.61,112.2785,149.2646,143.2307
2/7/2005,1201.72,226.7539078,17178.64491,1391.83,112.3686,149.41158,142.4124
2/8/2005,1202.3,227.5744628,17201.98443,1392.89,112.4251,149.44293,143.0877
2/9/2005,1191.99,#N/A,17215.21159,1397.38,112.1973,149.68759,143.3517
2/10/2005,1197.01,#N/A,17527.14339,1391.12,111.9962,149.73801,145.6395
2/11/2005,1205.3,#N/A,17587.349,1389.07,#N/A,149.59039,145.9448
2/14/2005,1206.14,230.4186074,18017.0483,1390.93,111.8745,149.43442,146.7951
2/15/2005,1210.13,230.0682988,18160.47302,1389.25,111.7782,149.30867,147.375
2/16/2005,1210.34,230.3855635,17879.16381,1385.42,112.0263,149.06104,147.4908
2/17/2005,1200.75,229.5902062,18148.77492,1383.94,112.1152,148.94405,147.698
2/18/2005,1201.59,231.5634634,18131.60903,1378.83,112.137,148.34177,148.4769
2/21/2005,#N/A,231.9528597,18222.7211,#N/A,111.9891,148.03889,#N/A
2/22/2005,1184.16,231.6114759,18319.87098,1377.7,112.0675,148.09805,152.9005
2/23/2005,1190.8,229.4380989,18151.59185,1378.57,112.2798,148.17036,154.0207
2/24/2005,1200.2,231.1262605,18191.72305,1377.51,112.3093,147.91637,153.1839
2/25/2005,1211.37,232.713173,18416.8431,1378.1,112.1589,148.03018,155.1462
2/28/2005,1203.6,233.3600415,18379.34016,1373.07,111.9516,148.20703,156.8857
3/1/2005,1210.41,231.1420479,18405.82962,1372.43,111.8837,147.98816,155.779
3/2/2005,1210.08,227.6722331,18252.83633,1372.2,111.8463,147.661,157.2687
3/3/2005,1210.47,228.3617342,18279.41544,1371.87,111.8014,147.81798,157.9671
3/4/2005,1222.13,225.7171006,18638.57268,1376.78,111.8071,148.35013,158.7195
3/7/2005,1225.31,226.3764775,18460.36443,1378,112.0074,148.59956,158.4455
3/8/2005,1219.43,228.1748046,18629.0313,1373.48,112.008,148.35197,160.5986
3/9/2005,1207.01,229.1614939,18549.10472,1365.02,111.9468,147.99074,161.341
3/10/2005,1209.25,227.7802703,18343.83749,1367.99,112.0692,147.83743,160.7206
3/11/2005,1200.08,228.3717339,18480.99389,1363.22,112.0242,147.99323,162.4011
3/14/2005,1206.83,228.5938934,18201.38221,1364.66,112.0106,147.94682,162.4136
3/15/2005,1197.75,227.1128664,18323.85683,1363.38,112.1045,148.39236,164.2978
3/16/2005,1188.07,227.3648034,18314.38767,1365.16,112.1017,148.57198,165.246
3/17/2005,1190.21,227.1157916,18210.53891,1368.07,112.3915,148.43103,164.501
3/18/2005,1189.65,227.3621734,18153.25056,1365.62,112.3799,148.27957,163.7396
3/21/2005,1183.79,227.4313325,17750.12003,1365.16,#N/A,148.07082,162.0901
3/22/2005,1171.71,226.4507709,17792.27544,1359.66,112.3583,148.33925,161.3231
3/23/2005,1172.53,223.6151148,17180.88911,1359.7,112.4273,147.99875,158.1566
3/24/2005,1171.42,223.4966519,17214.48104,1360.54,112.5356,148.21732,158.6448
3/29/2005,1165.36,220.4578185,17290.27523,1361.21,112.775,148.32146,159.2339
3/30/2005,1181.41,220.7027867,17350.2304,1363.71,112.7684,148.53358,160.477
3/31/2005,1180.59,222.1994269,17452.01088,1368.6,112.918,148.95168,162.0939
4/1/2005,1172.92,221.7968061,17349.50442,1371.59,113.0103,149.0537,162.3892
4/4/2005,1176.12,222.155197,17197.18145,1372.04,113.0529,149.27457,161.2859
4/5/2005,1181.39,#N/A,17420.31308,1371.13,112.93,149.16833,160.3236
4/6/2005,1184.07,222.952555,17533.83959,1373.1,112.9116,149.20663,160.4364
4/7/2005,1191.14,223.6173337,17540.4906,1370.7,113.0017,149.53047,158.2932
4/8/2005,1181.2,224.6813255,17655.9945,1369.9,112.9985,149.28003,156.7287
4/11/2005,1181.21,224.569698,17801.34694,1372.95,112.9478,149.49947,157.5328
4/12/2005,1187.76,224.5373461,17582.13693,1378.59,113.0643,149.60941,155.7024
4/13/2005,1173.79,226.8647464,17748.91169,1378.22,113.0142,149.76379,153.5752
4/14/2005,1162.05,226.434678,17499.60871,1379.36,113.0873,149.64433,153.3467
4/15/2005,1142.62,224.2488004,17506.4864,1385.55,113.1533,149.89319,152.8844
4/18/2005,1145.98,219.5646446,17493.52863,1387.79,113.3321,150.15837,151.9609
4/19/2005,1152.78,221.0255247,17811.61714,1391.33,113.2985,150.34154,155.7303
4/20/2005,1137.5,221.9387793,17759.32222,1390.53,113.47,150.27724,156.9556
4/21/2005,1159.95,223.5330568,17548.64179,1384.64,113.4309,150.24268,156.7352
4/22/2005,1152.12,225.32459,17760.03851,1387.74,113.2697,150.27002,157.6812
4/25/2005,1162.1,226.2166193,17763.90329,1388.64,113.3873,150.46846,157.6979
4/26/2005,1151.74,227.8928582,17566.32146,1387.92,113.482,150.49821,157.7086
4/27/2005,1156.38,227.5343352,17355.99002,1389.88,113.4256,150.75941,154.119
4/28/2005,1143.22,228.6771748,17432.78262,1394.4,113.5159,150.84073,153.484
4/29/2005,1156.85,228.8575383,17520.93033,1392.66,113.4689,150.94638,152.2941
5/3/2005,1161.17,228.6563572,17396.76814,1392.6,#N/A,151.13716,150.0403
5/4/2005,1175.65,229.6146476,17627.28155,1393.23,#N/A,150.83542,150.6197
5/5/2005,1172.63,231.631953,17828.92628,1395.55,#N/A,150.97806,151.1526
5/6/2005,1171.35,231.1023304,17618.30009,1388.25,113.5805,150.61378,151.3207
5/9/2005,1178.84,231.6543722,17394.45846,1388.03,113.3598,150.90016,152.0806
5/10/2005,1166.22,230.4966148,17329.20725,1392.17,113.353,151.33475,152.61
5/11/2005,1171.11,229.2119024,17095.85491,1393.67,113.4123,151.60626,151.4438
5/12/2005,1159.36,229.6551744,17025.34253,1395.34,113.4676,151.52925,148.499
5/13/2005,1154.05,228.0058934,16701.18848,1398.76,113.4904,151.71199,147.3258
5/16/2005,1165.69,#N/A,16487.65293,1399.08,113.3049,151.68549,146.7103
5/17/2005,1173.8,224.6619301,16577.04244,1399.87,113.3462,151.71959,147.4324
5/18/2005,1185.56,224.3447987,16724.24136,1403.11,113.4419,151.88637,147.1157
5/19/2005,1191.08,225.523037,16724.51832,1400.38,113.5411,151.76579,146.2036
5/20/2005,1189.28,226.0129901,16554.82473,1399.44,113.5913,151.52037,146.0784
5/23/2005,1193.86,225.9029773,16670.36456,1403.88,113.4654,151.89465,147.6312
5/24/2005,1194.07,226.5718499,16653.57382,1406.33,113.6724,152.14706,148.0777
5/25/2005,1190.01,224.0107148,16681.25459,1404.14,113.8638,152.26605,149.8869
5/26/2005,1197.63,224.1460107,16559.93057,1403.4,113.8244,152.09975,150.3551
5/27/2005,1198.78,226.7357407,16576.15229,1403.56,113.7621,151.95287,150.7233
5/31/2005,1191.5,229.1017012,16487.86158,1409.67,113.7075,152.50296,150.7271
6/1/2005,1202.27,228.9535608,16446.42882,1416.81,113.8508,152.849,153.8133
6/2/2005,1204.29,228.0058467,16526.59629,1418.2,113.8359,152.94844,153.1851
6/3/2005,1196.02,228.1400526,16396.07586,1412.63,113.8724,152.87154,155.0813
6/6/2005,1197.51,228.8939351,16542.33516,1414.39,113.8127,153.06966,155.4553
6/7/2005,1197.26,228.5509327,16912.91772,1418.12,113.9072,153.55678,154.3467
6/8/2005,1194.67,229.5745693,16810.4513,1415.76,113.9072,153.8656,152.5065
6/9/2005,1200.93,229.5647005,16624.63066,1413.94,114.0518,153.82187,153.7001
6/10/2005,1198.11,230.3191829,16522.46589,1408.22,114.0641,153.66862,152.3899
6/13/2005,1200.82,230.7483143,16442.50545,1406.02,114.0252,153.4263,154.5343
6/14/2005,1203.91,230.060718,16466.82652,1403.32,114.0208,153.2626,154.1374
6/15/2005,1206.58,230.2118067,16683.77535,1403.73,113.9746,152.63599,156.0535
6/16/2005,1210.96,228.8224827,16760.87605,1406.89,113.7577,152.36122,157.4659
6/17/2005,1216.96,230.2157029,16944.19428,1406.63,113.7387,152.6994,159.8518
6/20/2005,1216.1,230.7102299,16860.12277,1405.52,113.8705,152.70311,161.4029
6/21/2005,1213.61,231.3728649,16940.64205,1409.35,113.7121,153.38998,159.6333
6/22/2005,1213.88,234.6271585,16881.68988,1416.85,113.8645,153.99707,158.8796
6/23/2005,1200.73,235.0223167,16888.76558,1416.07,114.052,153.88698,159.0723
6/24/2005,1191.57,235.5489167,16869.83332,1419.32,114.1617,154.00899,159.8394
6/27/2005,1190.69,234.6947265,16852.8515,1421.23,114.3223,154.28642,158.0531
6/28/2005,1201.57,236.6120929,16791.10892,1416.67,114.2044,153.87831,154.8431
6/29/2005,1199.85,236.4438329,16660.38902,1415.23,114.3412,153.7795,154.6328
6/30/2005,1191.33,235.1316271,16419.05382,1418.31,114.3239,154.12633,152.8846
7/1/2005,1194.44,#N/A,16178.38311,1411.51,114.3659,153.92935,154.6591
7/4/2005,#N/A,234.6344407,16028.75803,#N/A,114.058,153.77098,#N/A
7/5/2005,1204.99,233.8268444,15969.95901,1407.38,113.9368,153.43463,158.4522
7/6/2005,1194.94,234.182594,16168.81669,1409.9,113.8975,153.35976,160.1746
7/7/2005,1197.87,232.1947115,15654.63204,1412.43,113.9514,153.71143,159.1589
7/8/2005,1211.86,231.0671306,15726.53507,1407.66,114.0736,153.66641,158.137
7/11/2005,1219.44,234.0204927,16180.33842,1408.82,113.982,153.35962,157.8933
7/12/2005,1222.21,233.7977876,16453.96127,1406.11,113.9621,153.3542,159.658
7/13/2005,1223.29,236.4158755,16169.63933,1404.93,113.8897,153.1339,160.071
7/14/2005,1226.5,239.5603646,16257.16971,1403.86,113.987,152.95514,159.3178
7/15/2005,1227.92,239.7819261,16082.21036,1404.45,113.8316,152.91846,159.5598
7/18/2005,1221.13,240.8883101,15981.26751,1401.55,#N/A,153.20392,158.0982
7/19/2005,1229.35,240.8060916,15719.34558,1403.65,113.9177,152.99211,156.5411
7/20/2005,1235.2,241.3669137,15593.29507,1405.61,113.9853,152.91328,156.1463
7/21/2005,1227.04,242.4072366,16047.38168,1398.36,113.8561,152.96231,154.1074
7/22/2005,1233.68,244.7613033,15795.46025,1402.06,114.1249,153.45456,155.6791
7/25/2005,1229.03,244.818882,16063.30403,1400.82,114.1001,153.67245,155.6553
7/26/2005,1231.16,244.2189526,15941.60899,1401.23,114.0334,153.43237,156.0983
7/27/2005,1236.79,244.7091516,15972.30387,1399.71,113.8335,153.58919,156.8531
7/28/2005,1243.72,245.2201087,16290.86007,1404.35,113.8579,153.52579,158.7807
7/29/2005,1234.18,246.2055078,16338.34233,1399.08,113.8214,153.49893,159.3296
8/1/2005,1235.35,247.9273055,16586.20862,1396.93,113.6145,153.03006,161.0783
8/2/2005,1244.12,250.579643,16710.82095,1395.69,113.4798,152.86488,162.8749
8/3/2005,1245.05,250.3091048,16841.23597,1398.47,113.5385,152.9644,161.5791
8/4/2005,1235.86,250.0860594,16866.81733,1397.19,113.5092,152.95927,161.8335
8/5/2005,1226.42,249.1840219,16733.38458,1392.19,113.5847,152.53902,162.2426
8/8/2005,1223.13,250.1894597,17046.59,1390.86,113.4462,152.65034,162.7699
8/9/2005,1231.38,249.1280133,17077.89115,1392.62,113.4265,152.62503,161.0239
8/10/2005,1229.13,254.2591209,17308.52612,1392.89,113.1439,152.80162,164.0418
8/11/2005,1237.81,255.8827048,17502.37036,1397.03,112.8625,152.85379,165.804
8/12/2005,1230.39,256.0372759,17644.83074,1402.79,113.0699,153.25362,166.111
8/15/2005,1233.87,256.2629311,17476.40356,1400.9,113.0004,153.51357,164.5251
8/16/2005,1219.34,255.6870074,17371.75715,1404.39,112.8792,153.85747,165.2346
8/17/2005,1220.24,255.7906224,17250.24577,1401.35,113.0889,153.82777,162.3079
8/18/2005,1219.02,250.9103868,16971.08064,1405.67,113.1555,154.12315,160.8238
8/19/2005,1219.71,249.0072265,17143.08369,1405.82,113.196,154.10284,162.5831
8/22/2005,1221.73,251.9685241,17230.2378,1406.28,112.8406,154.19716,164.4666
8/23/2005,1217.57,247.800081,17184.13812,1407.68,112.9132,154.33629,164.5913
8/24/2005,1209.59,246.1144579,17081.51037,1408.6,113.1276,154.34892,165.7618
8/25/2005,1212.4,246.5443634,17098.08921,1410.33,113.0494,154.53369,164.8207
8/26/2005,1205.1,248.2491221,17039.69861,1407.91,113.1121,154.47597,164.3925
8/30/2005,1208.41,247.0864288,16722.7444,1415.65,113.4258,154.56157,172.1581
8/31/2005,1220.33,246.7375893,17228.05948,1421.3,113.5389,154.93073,170.8165
9/1/2005,1221.59,250.8691743,17815.25345,1422.67,113.6136,155.34097,174.0464
9/2/2005,1218.02,252.3649683,18093.05564,1421.81,113.8083,155.37729,171.9748
9/5/2005,#N/A,252.439064,18118.82181,#N/A,113.716,155.51334,#N/A
9/6/2005,1233.39,251.2563708,18178.84042,1418.63,113.8013,155.29814,171.5337
9/7/2005,1236.36,252.324916,18177.68909,1414.39,113.7703,155.1194,168.6554
9/8/2005,1231.67,251.4541397,18029.37152,1414.18,113.7259,155.37531,169.175
9/9/2005,1241.48,251.5640951,18116.58279,1415.35,113.5615,155.53377,168.8037
9/12/2005,1240.56,252.2664691,17823.67951,1412.71,113.4629,154.93295,167.4128
9/13/2005,1231.2,250.2506298,17731.07173,1415.23,113.5182,155.15025,166.2532
9/14/2005,1227.16,250.549586,17810.67841,1413.21,113.4581,155.20049,168.2844
9/15/2005,1227.73,249.8309209,17586.61807,1410.07,113.5217,155.04158,167.6856
9/16/2005,1237.91,248.7166558,17592.25732,1406.54,113.5305,154.75775,165.9012
9/19/2005,1231.02,#N/A,17636.49524,1408.25,#N/A,155.18724,174.0998
9/20/2005,1221.35,252.9712245,17615.75392,1408.14,113.5127,155.25005,172.6658
9/21/2005,1210.2,252.6489613,17565.88309,1411.87,113.4229,155.75035,173.8007
9/22/2005,1214.62,252.0216108,17284.02608,1412.98,113.545,155.75276,174.6694
9/23/2005,1215.29,251.5603743,17104.89836,1408.09,#N/A,155.45952,171.793
9/26/2005,1215.63,253.8105304,17221.7951,1405.46,113.348,154.94537,174.4875
9/27/2005,1215.66,252.3799149,16997.19193,1404.74,113.3871,154.92859,173.9232
9/28/2005,1216.89,252.7954392,17148.31848,1407.4,113.1581,154.91438,178.4048
9/29/2005,1227.68,256.312636,17020.75621,1405.33,113.0381,154.73459,179.0694
9/30/2005,1228.81,256.3796157,17067.29974,1402.44,113.1182,154.78757,178.2486
10/3/2005,1226.7,255.8322541,16937.93936,1399.08,113.1189,154.48253,178.8156
10/4/2005,1214.47,255.6479741,17007.12115,1399.95,112.7918,154.61696,177.7496
10/5/2005,1196.39,252.0370041,16878.72647,1401.24,113.0363,154.68753,177.0621
10/6/2005,1191.49,246.7267314,16907.28703,1401.28,113.1387,154.5778,173.7005
10/7/2005,1195.9,246.8949496,16627.00058,1401.89,113.0428,154.53709,173.7642
10/10/2005,1187.33,247.6005659,16526.91764,#N/A,#N/A,154.71921,173.1775
10/11/2005,1184.87,#N/A,16416.5393,1401.05,112.918,154.49046,176.2831
10/12/2005,1177.68,242.1530945,16410.4602,1397.18,112.8868,154.26723,177.0108
10/13/2005,1176.84,242.9292362,16177.68473,1394.98,112.7222,153.85941,174.8117
10/14/2005,1186.57,240.7714022,16525.22124,1394.13,112.6577,153.85773,174.0874
10/17/2005,1190.1,241.687133,16308.94026,1394.32,112.6456,153.82808,177.3068
10/18/2005,1178.14,242.4811512,16110.33413,1395.13,112.7456,153.87685,174.7899
10/19/2005,1195.76,238.7311381,16011.81294,1396.25,113.0194,154.14607,173.5369
10/20/2005,1177.8,239.3937898,16154.48203,1396.52,112.9606,153.85541,170.8861
10/21/2005,1179.59,240.9143911,16056.90845,1401.31,112.971,154.32793,170.3576
10/24/2005,1199.38,239.4818226,16302.77274,1398.07,112.9972,154.41908,169.6805
10/25/2005,1196.54,239.8564568,16514.82242,1394.01,112.9188,153.82382,175.49
10/26/2005,1191.38,240.5149402,16429.43405,1388.62,112.8957,153.31836,172.6645
10/27/2005,1178.9,239.1956744,16490.47547,1390.87,113.0146,153.05293,171.6457
10/28/2005,1198.41,236.4901466,16421.05354,1390.37,113.0862,153.01469,169.9451
10/31/2005,1207.01,239.3889502,16637.60876,1391.47,113.0076,153.21074,166.5165
11/1/2005,1202.76,242.4946652,16612.36805,1390.36,112.8798,152.90768,165.6909
11/2/2005,1214.76,242.8704882,16887.2482,1388.34,112.9236,152.67761,165.4129
11/3/2005,1219.94,242.9623583,17036.3706,1385.28,#N/A,152.58101,167.6111
11/4/2005,1220.14,242.6759831,16598.1524,1384.52,112.6592,152.35175,166.2674
11/7/2005,1222.81,239.0449511,16592.76033,1386.11,112.5498,152.33429,167.0782
11/8/2005,1218.59,239.5500123,16574.87716,1390.95,112.6375,152.65836,167.2348
11/9/2005,1220.65,242.6133921,16433.81205,1386.6,112.8586,152.11679,166.3138
11/10/2005,1230.96,243.270796,16549.01747,1392,112.8369,152.23563,164.7032
11/11/2005,1234.71,245.0872648,16525.48877,#N/A,112.9131,152.3293,166.126
11/14/2005,1233.76,243.1818726,16504.06401,1388.7,113.266,152.29417,166.0097
11/15/2005,1229.01,243.1237805,16347.09246,1392.13,113.5239,152.46625,165.1336
11/16/2005,1231.21,243.5773089,16021.39179,1397.17,113.3912,153.0918,167.5188
11/17/2005,1242.8,245.9892229,16127.55203,1399.56,113.5561,152.92332,166.0552
11/18/2005,1248.27,247.6054817,16190.05233,1396.69,113.6289,152.03952,164.4198
11/21/2005,1254.85,247.5934019,16220.78866,1399.63,113.4807,152.677,164.272
11/22/2005,1261.23,247.6138932,16218.59997,1402.06,113.5478,152.60059,165.0715
11/23/2005,1265.61,250.6372323,16390.39809,1398.61,#N/A,152.74593,164.601
11/24/2005,#N/A,250.9198176,16338.48249,#N/A,113.8236,153.42783,#N/A
11/25/2005,1268.25,250.8308069,16212.73603,1402.07,113.8472,153.29437,#N/A
11/28/2005,1257.46,251.1406207,16236.98252,1404.43,113.7747,153.29663,163.7076
11/29/2005,1257.48,249.9541443,16238.81866,1399.24,113.8347,152.9796,163.3579
11/30/2005,1249.48,248.3935071,16278.99572,1398.22,113.9569,153.092,166.4017
12/1/2005,1264.67,250.5507347,16474.46046,1396.69,113.9478,153.43134,169.94
12/2/2005,1265.08,252.7775177,16616.88648,1397.17,113.8129,153.5946,172.7006
12/5/2005,1262.09,252.1449201,16742.51126,1394.86,113.5909,153.46877,173.4116
12/6/2005,1263.7,249.3260782,16804.53135,1400.16,113.6677,153.78795,172.2661
12/7/2005,1257.37,251.7137796,16625.70647,1398.77,113.7257,153.51251,172.7763
12/8/2005,1255.84,247.4548835,16993.71097,1403.01,113.7954,153.69334,177.651
12/9/2005,1259.37,247.9506812,16985.92441,1398.1,113.7024,153.16037,175.2915
12/12/2005,1260.43,249.2372645,17357.57451,1397.82,113.4561,153.44623,178.1066
12/13/2005,1267.43,248.5615552,17208.90428,1398.9,113.6034,153.51442,180.2402
12/14/2005,1272.74,249.1597129,17349.23267,1404.92,113.6052,153.68326,177.0508
12/15/2005,1270.94,250.5414276,17084.64758,1404.05,113.7077,153.65948,174.131
12/16/2005,1267.32,250.1086772,17359.13107,1405.73,113.4811,153.86731,173.426
12/19/2005,1259.92,252.6560607,17202.17683,1406.37,113.4794,153.98093,174.2837
12/20/2005,1259.62,252.4016975,17055.19574,1404.94,113.5602,153.88591,174.1726
12/21/2005,1262.8,253.2694611,16949.06293,1403.67,113.4809,153.54343,174.9196
12/22/2005,1268.12,252.6044488,16909.69148,1407.76,113.3851,153.65549,172.5582
12/23/2005,1268.66,252.6007442,16799.77371,1411.92,#N/A,153.79768,171.3134
12/28/2005,1258.17,251.2439851,16571.09207,1413.25,113.6326,154.25005,171.0235
12/29/2005,1254.42,250.2921619,16735.18196,1413.59,113.7324,154.08049,169.8629
12/30/2005,1248.29,247.447771,16595.68869,1412.71,113.9197,154.30057,171.1493
1/3/2006,1268.8,248.5957232,17242.46141,1414.94,#N/A,154.14352,171.8292
1/4/2006,1273.46,252.8357731,17712.24245,1416.12,114.0742,154.66994,171.8292
1/5/2006,1273.48,254.0261251,17570.61761,1416.09,114.2064,154.74693,169.0292
1/6/2006,1285.45,255.2390092,17984.34732,1414.31,113.9912,154.84956,170.3521
1/9/2006,1290.15,258.7757236,17904.60548,1414.92,#N/A,154.88213,169.1349
1/10/2006,1289.69,259.1548903,17703.61732,1411.68,114.1548,154.65549,168.5819
1/11/2006,1294.18,260.4841273,17869.44891,1409.47,113.9709,154.51476,167.9687
1/12/2006,1286.06,261.6105269,17778.81032,1413.3,114.1697,154.78473,167.0054
1/13/2006,1287.61,262.7589909,18018.55989,1418.07,114.0908,154.79245,167.8655
1/16/2006,#N/A,262.4783467,17924.55877,#N/A,114.1592,154.77902,#N/A
1/17/2006,1282.93,259.099123,17696.52395,1419.73,114.3525,154.91412,169.5891
1/18/2006,1277.93,257.4941223,17567.64389,1419.23,114.2497,154.81036,167.339
1/19/2006,1285.04,260.6008524,17666.27021,1416.88,114.0774,154.23027,168.868
1/20/2006,1261.48,260.4403363,17662.81383,1418.11,114.1072,154.03191,170.4305
1/23/2006,1263.83,257.1742409,18062.70096,1419.02,114.2622,153.93228,169.8979
1/24/2006,1266.86,258.1935454,18022.91944,1416.97,114.2867,154.04298,170.1406
1/25/2006,1264.68,257.9328443,18234.08934,1410.83,114.3523,153.6053,170.1148
1/26/2006,1273.83,257.9990369,18211.0563,1407.84,114.2453,153.20204,169.9264
1/27/2006,1283.72,261.8262238,18185.18124,1409.06,114.1612,153.1546,171.5887
1/30/2006,1285.2,#N/A,18064.94036,1407.74,114.1801,153.28366,174.2242
1/31/2006,1280.09,#N/A,18322.62372,1408.5,114.1541,153.36916,173.6687
2/1/2006,1282.46,261.6123279,18311.78385,1406.05,114.3495,152.97331,171.4091
2/2/2006,1270.84,260.8200246,18209.67309,1406.47,114.2831,153.0139,170.8304
2/3/2006,1264.03,256.3865075,17863.16155,1408.93,114.1911,153.30067,172.5555
2/6/2006,1265.02,258.306105,17585.21442,1409.15,114.353,153.33778,170.6118
2/7/2006,1254.78,257.7304559,17506.22348,1407.72,114.1318,153.12434,167.0424
2/8/2006,1265.65,255.1221967,17332.69803,1405.81,114.0986,153.27827,166.841
2/9/2006,1263.78,255.8583402,17612.20521,1407.06,114.1548,153.47675,167.7312
2/10/2006,1266.99,256.2642362,17566.01344,1404.7,113.8286,153.63055,164.2848
